851
334.513 1675.38 25.1833 0 
339.2 1673.14 25.1337 0 
343.485 1670.89 25.0986 0 
351.476 1666.06 25.0532 0 
362.7 1658.59 24.7 0 
378.512 1645.39 24.7 0 
389.443 1636.06 24.7 1 BRONX_SAN_QUENTIN_AVENUE
400.344 1626.94 24.7 0 
410.658 1618.26 24.7 0 
416.091 1614.13 24.9406 0 
422.35 1609.66 24.8693 0 
429.542 1607.17 24.7956 0 
443.743 1605.42 24.7065 0 
457.263 1605.13 25.2331 0 
491.307 1604.84 29.5065 0 
520.705 1604.93 32.8315 0 
529.715 1604.87 33.6938 0 
545.437 1604.88 35.1142 0 
554.434 1604.79 35.8818 0 
561.229 1604.8 36.4094 0 
567.994 1604.65 36.8859 0 
574.584 1604.34 37.1611 0 
578.718 1604.2 37.258 0 
582.226 1603.43 37.2001 0 
585.339 1601.97 37.1341 0 
588.257 1599.93 37.1215 0 
589.618 1598.66 37.2028 0 
594.123 1591.69 36.9823 0 
599.954 1582.31 36.3258 0 
606.784 1570.56 35.431 0 
613.682 1558.88 34.4803 0 
622.934 1543.45 33.0817 0 
631.269 1529.99 31.6022 0 
635.999 1522.39 30.6737 0 
641.925 1512.87 29.4672 0 
646.837 1505.23 28.4882 0 
650.679 1499.35 27.744 0 
655.007 1493.56 27.1249 0 
658.558 1490.01 26.7682 0 
662.935 1486.9 26.39 0 
668.034 1485.1 26.0819 0 
673.335 1483.98 25.9398 0 
678.249 1483.66 25.8502 0 
693.372 1483.74 25.5 0 
712.307 1483.72 25.5 1  BRONX_WINDMILL_STREET
726.119 1483.72 25.5 0 
736.372 1483.63 25.5 0 
758.125 1483.66 25.5 0 
780.885 1483.14 26.1699 0 
810.696 1481.9 26.9183 0 
825.871 1481.69 27.1971 0 
841.325 1482.14 27.5567 0 
854.024 1483.49 27.8397 0 
866.904 1486.74 28.0984 0 
877.081 1491.51 28.2671 0 
881.522 1494.36 28.3181 0 
887.686 1499.28 28.3518 0 
893.457 1504.27 28.3679 0 
911.182 1522.04 28.077 0 
925.575 1536.05 27.8499 0 
938.122 1548.34 27.7794 0 
954.107 1564.01 27.6351 0 
975.506 1585.15 27.6353 0 
996.841 1606.3 27.4964 0 
