1273
917.106 -430.351 25.7312 0 
916.991 -441.028 25.5615 0 
917.147 -450.238 25.4111 0 
917.112 -459.583 25.2612 0 
917.19 -468.911 25.1196 0 
917.13 -478.218 24.9917 0 
917.091 -487.507 24.8835 0 
917.248 -496.678 24.8003 0 
917.08 -506.074 24.7446 0 
917.119 -511.811 24.822 0 
917.354 -517.509 25.071 0 
917.897 -522.91 25.448 0 
918.494 -528.105 25.918 0 
919.674 -532.916 26.4373 0 
921.216 -537.677 27.0051 0 
923.128 -542.009 27.5464 0 
925.707 -545.855 28.0354 0 
929.963 -550.95 28.6494 0 
934.411 -555.321 29.0813 0 
939.035 -559.085 29.3721 0 
943.865 -562.165 29.5522 0 
948.766 -564.859 29.6511 0 
953.587 -566.683 29.6907 0 
957.851 -567.865 29.717 0 
961.875 -568.398 29.717 0 
973.504 -568.401 29.717 0 
988.253 -568.384 29.717 0 
1000.81 -568.412 29.717 0 
1023.24 -568.354 29.7168 0 
1032.35 -568.335 29.7168 2 QUEENS2_HOVE_BEACH
1050.88 -568.364 29.7168 0 
1067.48 -568.339 29.7168 0 
1082.23 -568.334 29.7168 0 
1095.29 -568.309 29.7168 0 
1115.36 -568.353 29.7168 0 
1126.53 -568.375 29.7168 0 
1142.92 -568.358 29.7168 0 
1150.48 -568.311 29.7076 0 
1156.52 -567.872 29.5997 0 
1162.98 -566.574 29.3057 0 
1169.12 -564.335 28.9263 0 
1174.88 -561.098 28.5516 0 
1180.2 -557.449 28.2723 0 
1184.96 -552.881 28.1768 0 
1191.19 -546.191 28.1998 0 
1197.4 -539.387 28.1981 0 
1203.69 -532.727 28.1304 0 
1209.77 -525.892 28.0164 0 
1216.05 -519.251 27.8507 0 
1222.15 -512.422 27.6583 0 
1228.46 -505.689 27.4371 0 
1235.41 -498.788 27.1964 0 
1243.09 -491.876 26.9427 0 
1250.98 -484.803 26.6998 0 
1258.77 -477.818 26.4859 0 
1266.04 -470.81 26.3182 0 
1270.53 -465.58 26.2169 0 
1274.1 -459.968 26.119 0 
1276.89 -454.045 26.0282 0 
1278.9 -447.719 25.9439 0 
1280.07 -441.317 25.8729 0 
1280.45 -434.66 25.8162 0 
1280.5 -422.452 25.8455 0 
1279.61 -410.372 26.085 0 
1277.72 -398.599 26.4918 0 
1275.75 -386.755 27.0404 0 
1273.88 -374.959 27.69 0 
1272.53 -362.878 28.4307 0 
1272.0 -350.685 29.2125 0 
1272.07 -338.514 29.9952 0 
1272.56 -326.331 30.7491 0 
1272.73 -314.205 31.4346 0 
1273.1 -302.105 32.024 0 
1273.5 -289.931 32.6835 0 
1273.6 -272.19 33.2152 0 
1273.57 -254.583 33.7433 0 
1273.59 -236.801 34.2765 0 
1273.65 -219.158 34.8053 0 
1273.71 -201.411 35.3376 0 
1273.78 -183.748 35.8671 0 
1274.16 -178.28 36.0253 0 
1275.16 -172.937 36.1686 0 
1276.88 -167.885 36.2934 0 
1279.14 -162.962 36.4037 0 
1281.99 -158.415 36.4931 0 
1285.38 -154.12 36.5646 0 
1287.49 -151.959 36.5961 0 
1289.53 -149.862 36.6266 0 
1291.53 -147.6 36.6603 0 
1293.54 -145.45 36.6918 0 
1295.51 -143.329 36.7231 0 
1297.63 -141.045 36.7565 0 
1300.9 -137.063 36.8183 0 
1302.39 -134.891 36.8546 0 
1303.72 -132.673 36.893 0 
1304.85 -130.39 36.9345 0 
1305.82 -127.973 37.0121 0 
1306.7 -125.55 37.0251 0 
1307.54 -123.089 37.1425 0 
1308.16 -120.651 37.2077 0 
1308.56 -118.544 37.2692 0 
1308.71 -117.214 37.2968 0 
1308.7 -115.855 37.2206 0 
1308.72 -112.801 37.286 0 
1308.71 -107.653 37.2336 0 
1308.72 -83.2845 37.3771 0 
1308.7 -75.4223 37.4327 0 
1308.7 -65.4848 37.4955 2  QUEENS2_SCHOTTLER
1308.71 -47.013 37.52 0 
1308.71 -33.696 37.7086 0 
1308.65 -24.96 38.0569 0 
1308.5 -20.3324 38.1765 0 
1308.56 -10.7995 38.5622 0 
1309.01 -3.72107 39.1321 0 
1310.01 3.59808 39.8452 0 
1312.42 12.7716 40.6321 0 
1315.35 21.5921 41.2522 0 
1318.04 28.2308 41.4194 0 
1320.83 34.7496 41.4895 0 
1322.55 38.5721 41.5286 0 
1324.01 41.7134 41.5561 0 
1326.47 47.0638 41.5553 0 
1328.48 51.6503 41.5325 0 
1330.55 56.1538 41.5101 0 
1332.57 60.7862 41.4898 0 
1335.72 67.6563 41.4639 0 
1338.7 74.6177 41.4429 0 
1341.76 81.4117 41.4342 0 
1346.93 92.7776 41.4427 0 
1354.21 108.669 41.5203 0 
1358.47 117.85 41.5135 0 
1364.8 131.308 41.0557 0 
1370.13 142.661 40.2672 0 
1375.32 153.906 39.3565 0 
1379.58 162.976 38.6893 0 
1384.91 174.323 37.9188 0 
1388.13 181.073 37.4369 0 
1392.45 190.04 36.7946 0 
1395.62 196.759 36.3356 0 
1398.81 203.546 35.9799 0 
1401.86 210.352 35.7118 0 
1404.98 217.281 35.5336 0 
1406.77 221.776 35.4984 0 
